author_id,article_id,author_num
116,3010,5
83,3011,7
18,3012,5
792,3013,1
20,3015,1
80,3016,3
24,3018,2
110,3019,8
3551,3019,15
51,3020,1
826,3020,2
1648,3020,4
115,3022,3
40,3024,4
47,3026,1
79,3027,4
2288,3027,5
102,3028,1
58,3028,2
12,3030,3
109,3032,2
34,3033,2
4385,3034,1
2898,3034,3
6371,3035,1
2288,3035,2
1044,3035,6
67,3035,9
101,3035,10
191,3035,12
1933,3036,1
2182,3036,5
30,3036,7
53,3037,2
123,3038,5
5455,3041,1
68,3041,4
94,3042,1
22,3043,1
120,3044,1
48,3045,2
9593,3045,3
554,3046,2
4781,3049,1
735,3049,3
67,3049,4
875,3049,5
875,3050,1
104,3050,3
5419,3051,19
4512,3051,20
7583,3051,51
103,3051,55
113,3051,116
21,3052,3
41,3053,4
86,3054,3
116,3055,5
100,3056,7
2878,3057,21
7333,3057,51
7637,3057,81
1374,3057,112
111,3059,1
121,3060,7
49,3061,2
107,3062,2
44,3063,1
875,3064,1
45,3064,2
112,3066,2
96,3067,2
9620,3068,5
31,3069,2
2182,3069,4
288,3069,5
79,3071,2
2288,3071,3
101,3072,3
2357,3073,1
115,3074,1
18,3075,1
40,3077,1
20,3078,1
109,3079,3
1614,3081,1
9601,3081,2
678,3081,3
3012,3081,4
792,3081,5
88,3082,1
80,3083,2
5139,3085,1
826,3085,2
47,3085,3
1933,3085,4
2182,3085,5
24,3087,1
966,3088,3
91,3088,4
273,3088,5
83,3089,2
34,3090,2
62,3091,1
42,3093,7
12,3095,4
21,3096,4
120,3097,2
3047,3098,2
5020,3098,3
5020,3098,4
68,3098,7
116,3099,1
8393,3099,8
5432,3100,4
3911,3101,5
123,3102,2
102,3103,1
51,3104,1
6018,3104,2
104,3105,2
1933,3106,1
2182,3106,3
30,3106,5
53,3107,4
429,3109,1
8340,3109,2
67,3109,3
9873,3110,2
44,3111,2
6934,3112,27
350,3112,34
350,3112,35
4101,3112,56
8856,3112,59
2851,3112,68
4446,3112,138
2747,3112,139
4380,3112,141
202,3112,142
41,3113,1
22,3114,1
86,3116,2
48,3117,1
9593,3117,3
5419,3118,17
4512,3118,18
3854,3118,32
113,3118,102
9009,3118,143
64,3119,2
49,3120,1
7907,3120,4
111,3121,1
60,3122,3
792,3123,1
2475,3124,1
45,3124,2
31,3125,1
121,3126,3
24,3128,10
109,3129,1
3121,3130,2
42,3130,3
8883,3130,4
12,3131,2
112,3132,3
18,3133,2
5191,3134,3
96,3135,8
20,3136,1
1071,3136,3
21,3137,4
100,3138,1
115,3139,1
116,3140,5
79,3142,3
88,3143,1
7781,3144,3
2182,3144,4
47,3144,5
62,3145,6
80,3148,1
66,3148,3
34,3150,2
40,3152,4
978,3155,1
554,3155,3
107,3156,2
123,3157,2
5908,3159,1
3093,3160,1
5455,3160,2
5929,3160,5
68,3160,7
120,3161,1
6191,3161,3
44,3162,3
41,3163,1
83,3164,7
30,3165,1
7089,3165,4
7146,3165,6
1933,3165,9
49,3166,6
111,3167,2
60,3169,2
2357,3170,1
45,3170,3
31,3171,1
53,3172,2
67,3173,1
5155,3173,4
3171,3173,8
104,3174,2
113,3176,4
959,3177,1
2092,3177,2
51,3177,5
109,3178,3
20,3179,1
22,3180,2
2878,3181,45
3308,3181,60
2851,3181,71
202,3181,137
24,3182,2
12,3183,1
102,3184,2
47,3186,5
79,3187,2
112,3188,7
96,3189,4
48,3190,1
21,3191,4
9624,3192,7
8957,3193,3
84,3193,8
2105,3193,9
9565,3193,14
273,3193,23
1118,3193,24
2341,3195,2
64,3195,3
62,3196,2
121,3197,1
792,3198,1
7307,3198,2
18,3200,1
32,3202,17
100,3203,1
8791,3203,6
123,3205,4
3403,3205,5
116,3206,1
115,3207,2
107,3208,3
44,3211,1
5191,3212,3
3578,3212,5
1965,3213,3
68,3213,4
80,3214,1
34,3216,1
45,3217,3
31,3220,1
4398,3221,2
1828,3221,3
104,3221,5
83,3222,4
9620,3223,2
40,3223,3
109,3224,1
120,3227,1
3897,3228,3
42,3228,5
5419,3230,20
4512,3230,21
7583,3230,49
103,3230,53
113,3230,114
67,3231,1
8340,3231,2
24,3232,2
3012,3232,3
20,3233,2
51,3234,3
41,3235,2
111,3236,1
49,3237,6
12,3238,1
18,3240,1
112,3241,1
2288,3242,1
79,3242,2
1104,3243,1
30,3243,2
1341,3243,3
5204,3243,4
51,3243,5
1933,3243,6
102,3245,1
53,3246,1
792,3248,1
21,3249,3
62,3250,11
48,3251,1
115,3252,4
9565,3253,3
84,3253,20
3911,3253,29
45,3256,1
875,3256,2
58,3257,3
3855,3257,4
959,3257,6
198,3257,10
7257,3257,11
58,3257,12
4217,3257,14
816,3257,17
7539,3257,18
2105,3257,19
3326,3257,23
3308,3258,57
2851,3258,69
202,3258,135
34,3260,1
2341,3262,1
64,3262,3
68,3265,1
102,3265,4
1118,3265,6
1936,3265,8
32,3266,4
100,3267,4
745,3267,7
116,3268,3
96,3269,3
7307,3270,2
104,3270,3
581,3271,1
31,3271,2
2599,3272,2
1356,3272,6
123,3272,7
44,3273,3
121,3274,2
113,3275,1
125,3276,4
554,3277,1
978,3277,3
109,3280,2
94,3282,1
107,3283,3
67,3284,2
5191,3285,1
7742,3285,2
6349,3285,4
2182,3285,6
1651,3285,7
4631,3285,8
111,3286,1
40,3287,5
83,3289,4
7367,3290,1
21,3291,3
112,3292,2
41,3293,2
51,3295,2
4669,3296,1
22,3296,2
3851,3297,1
47,3297,2
20,3299,1
116,3301,2
42,3302,6
7125,3305,3
62,3305,7
34,3306,1
127,3307,1
4976,3308,1
1933,3308,3
102,3308,5
12,3309,1
79,3310,5
24,3311,3
875,3312,1
792,3312,3
104,3313,1
53,3314,2
30,3315,2
3194,3315,3
5020,3315,4
1933,3315,5
80,3316,1
120,3317,6
32,3319,3
8941,3321,1
1127,3321,10
2878,3321,31
67,3321,40
826,3321,42
6371,3321,74
1864,3321,75
1344,3321,115
927,3321,125
3308,3321,129
5851,3321,140
3725,3322,1
45,3322,2
49,3323,4
96,3324,2
115,3325,4
109,3326,2
9873,3327,2
48,3329,1
4082,3330,2
8510,3330,4
58,3330,7
88,3331,1
678,3332,1
31,3332,2
2731,3333,1
111,3334,1
4512,3335,18
7583,3335,51
103,3335,54
5593,3335,92
113,3335,122
44,3337,1
21,3338,2
100,3339,2
67,3340,2
125,3341,4
47,3342,1
123,3343,1
116,3344,8
3483,3344,10
8392,3345,22
121,3345,28
735,3347,1
7119,3347,2
31,3347,4
678,3347,5
67,3347,8
18,3348,1
40,3349,1
83,3350,1
4072,3351,2
41,3352,1
80,3353,3
51,3354,1
6018,3354,2
2105,3355,2
9079,3356,1
2357,3356,2
959,3356,6
708,3356,7
4976,3358,1
1933,3358,2
4374,3358,3
102,3358,4
3897,3359,2
42,3359,5
24,3360,3
9241,3361,1
104,3361,2
112,3362,10
34,3363,3
20,3364,1
9772,3365,2
7089,3365,3
230,3365,4
30,3365,5
1933,3365,7
107,3366,2
53,3367,1
49,3370,4
12,3371,6
64,3372,7
120,3373,1
4107,3373,3
45,3374,2
4188,3378,2
6294,3378,3
1295,3378,4
270,3378,5
2288,3379,1
79,3379,2
1286,3379,4
62,3380,6
550,3381,1
1127,3381,2
31,3381,3
1915,3381,4
707,3381,5
4598,3381,6
3427,3381,9
3798,3381,10
3308,3383,58
2851,3383,69
202,3383,136
1933,3384,1
9211,3384,2
5020,3384,4
68,3384,7
31,3385,1
792,3386,1
127,3387,2
96,3388,2
129,3390,2
94,3392,1
21,3393,2
88,3397,6
60,3398,4
111,3399,1
48,3400,1
48,3400,5
126,3401,3
109,3402,3
47,3403,1
3855,3403,3
18,3404,1
44,3405,4
113,3406,3
4252,3406,4
9262,3407,2
80,3407,5
123,3409,2
3403,3409,5
42,3410,4
84,3411,2
9036,3412,2
2357,3412,6
116,3413,7
2389,3414,2
9910,3414,3
2092,3414,5
51,3414,6
12,3415,4
104,3416,1
24,3417,1
735,3418,1
67,3418,4
102,3419,1
3851,3419,3
20,3420,1
40,3421,3
6491,3421,5
34,3422,1
6517,3423,3
31,3423,7
100,3424,4
3931,3425,2
125,3425,3
2130,3427,2
121,3429,4
45,3430,3
49,3431,8
83,3433,4
792,3435,11
41,3436,1
21,3437,2
8031,3438,2
1286,3438,4
79,3438,7
96,3439,4
7879,3440,5
53,3440,6
5338,3441,1
30,3441,3
1277,3441,4
1933,3441,5
5455,3442,1
1217,3442,2
9205,3442,3
68,3442,6
115,3443,3
18,3444,2
107,3446,2
80,3448,4
62,3449,1
9829,3451,96
113,3451,105
1931,3451,107
733,3451,112
5208,3451,113
2985,3451,115
31,3452,2
120,3453,2
94,3455,3
44,3456,4
111,3457,1
350,3458,32
3308,3458,64
2851,3458,74
4446,3458,142
202,3458,146
60,3459,4
127,3461,3
88,3463,1
3076,3465,1
12,3465,3
109,3467,3
116,3468,2
273,3469,2
9624,3469,3
84,3469,4
2105,3469,5
9565,3469,11
1118,3469,26
554,3470,2
48,3471,1
112,3472,2
826,3473,1
678,3473,2
31,3473,4
5711,3473,5
372,3473,7
3926,3474,3
47,3474,5
130,3475,6
3687,3476,1
4781,3476,4
104,3476,5
67,3476,6
64,3477,4
102,3479,1
1592,3479,2
125,3480,3
1090,3482,2
128,3482,3
4781,3482,4
223,3484,2
3578,3484,6
155,3485,1
123,3485,2
115,3486,2
6349,3487,1
4616,3487,2
419,3487,3
984,3487,6
984,3487,7
51,3487,8
2288,3487,9
91,3487,12
49,3489,2
2130,3491,2
67,3492,1
3070,3492,2
3171,3492,3
5455,3493,2
959,3493,3
1933,3493,4
41,3494,1
34,3495,2
100,3496,1
20,3497,1
121,3498,3
45,3500,2
83,3501,2
5139,3502,2
68,3502,3
96,3503,3
514,3505,2
113,3505,3
1799,3505,6
40,3506,2
53,3507,1
678,3509,1
1592,3509,3
31,3509,4
225,3510,3
678,3511,2
62,3511,3
79,3512,1
131,3514,21
42,3515,3
18,3516,1
80,3517,5
2731,3518,1
58,3519,2
3855,3519,6
2013,3519,8
7257,3519,10
198,3519,11
4217,3519,13
3326,3519,16
94,3520,1
12,3521,1
107,3522,2
127,3523,3
4190,3523,5
826,3524,39
1525,3524,50
3132,3524,52
64,3524,54
7516,3524,55
8548,3524,59
4459,3524,60
946,3524,63
1090,3524,67
51,3524,68
3012,3524,73
5440,3524,77
703,3524,78
993,3524,79
875,3524,80
3985,3524,81
44,3525,2
112,3526,1
125,3528,4
88,3529,9
130,3530,4
1454,3532,30
5593,3532,36
7530,3532,86
6927,3532,119
7647,3532,131
9253,3532,138
3948,3532,139
47,3533,4
2182,3533,5
60,3534,9
4185,3534,16
32,3535,1
116,3536,2
3352,3536,4
120,3537,1
2013,3538,1
109,3538,4
24,3539,2
102,3540,1
58,3540,2
41,3541,2
31,3542,5
7885,3542,17
84,3542,19
1026,3542,21
96,3543,2
735,3544,1
4781,3544,2
4669,3544,7
875,3544,8
67,3544,9
6760,3545,1
31,3545,3
230,3545,4
581,3545,5
115,3546,2
34,3547,3
875,3548,1
45,3548,2
9079,3550,1
104,3550,2
4359,3550,3
79,3551,1
53,3553,1
7381,3554,2
40,3554,5
100,3555,4
113,3556,3
1028,3556,4
20,3557,1
123,3558,3
3403,3558,4
83,3559,4
873,3559,6
68,3560,3
708,3561,1
4854,3561,2
51,3562,1
4854,3562,2
80,3564,1
121,3565,7
1224,3566,6
3851,3566,8
9241,3566,12
873,3566,18
505,3566,40
1607,3566,46
4082,3566,127
5516,3566,135
4190,3566,138
2288,3566,143
2299,3566,144
977,3566,149
8102,3568,3
21,3569,1
62,3570,6
976,3571,1
18,3571,2
94,3572,1
49,3575,2
1799,3576,1
30,3576,4
1936,3576,5
31,3577,1
42,3578,5
130,3580,3
3588,3581,2
3851,3581,6
47,3581,7
2878,3584,22
7333,3584,49
7637,3584,76
1374,3584,104
2580,3584,150
131,3585,1
931,3587,4
44,3587,7
127,3588,3
7788,3588,5
64,3590,9
7125,3590,10
12,3595,1
67,3596,2
3171,3596,3
41,3597,2
120,3598,1
133,3599,2
8724,3600,2
1881,3600,5
8779,3601,1
104,3601,3
88,3602,1
6294,3603,1
159,3603,2
3012,3603,3
1295,3603,4
270,3603,5
9582,3603,6
109,3604,1
126,3605,2
34,3606,1
2182,3607,2
3093,3607,3
113,3607,4
60,3608,1
79,3609,1
32,3611,1
3725,3612,1
45,3612,2
554,3613,2
20,3614,1
24,3615,1
959,3615,3
121,3616,3
112,3617,2
952,3618,2
96,3618,5
31,3619,2
18,3620,2
51,3621,1
1118,3622,1
600,3622,2
1090,3622,3
722,3622,4
7742,3622,5
792,3622,6
1127,3622,7
2473,3622,10
4598,3623,1
31,3623,2
6517,3623,3
3427,3623,4
3047,3623,5
1127,3623,6
550,3623,8
1915,3623,9
49,3624,1
7907,3624,4
7211,3628,2
80,3628,3
5390,3628,4
94,3629,1
1053,3630,2
5020,3630,3
4398,3630,9
4184,3630,10
2299,3630,11
976,3630,12
4639,3630,14
2475,3630,15
722,3630,16
159,3630,17
3171,3630,18
7530,3630,19
3286,3630,20
67,3630,22
5020,3630,23
434,3630,24
42,3631,4
22,3632,1
155,3633,1
123,3633,2
83,3634,5
100,3635,6
547,3636,3
7831,3636,24
2414,3636,51
924,3636,60
3376,3636,114
2628,3636,131
130,3637,2
2357,3638,2
9079,3638,3
7504,3640,4
127,3640,11
37,3641,5
21,3642,4
9593,3643,1
48,3643,2
53,3644,1
4293,3645,2
3194,3645,4
47,3645,5
107,3648,5
134,3649,4
765,3649,8
41,3650,1
34,3651,4
2859,3654,5
62,3654,6
131,3655,1
558,3656,1
44,3656,4
64,3657,6
79,3658,5
12,3659,3
58,3660,4
30,3660,5
5191,3660,6
8340,3661,1
8743,3661,5
3910,3661,6
67,3661,8
88,3663,5
6418,3664,2
109,3665,3
112,3666,1
1965,3667,3
68,3667,4
5419,3670,17
4512,3670,18
3854,3670,35
103,3670,47
113,3670,106
9009,3670,143
18,3671,2
2182,3672,1
104,3672,2
126,3673,3
125,3674,1
270,3675,3
24,3676,1
31,3677,1
49,3678,2
83,3679,6
6379,3681,2
2002,3681,3
2299,3681,5
51,3681,7
3725,3682,1
45,3682,2
96,3683,2
20,3684,1
6760,3685,1
31,3685,4
4631,3685,5
230,3685,6
581,3685,7
120,3686,5
121,3687,1
130,3688,3
32,3689,1
80,3690,2
2878,3691,45
3308,3691,60
2851,3691,70
202,3691,137
100,3692,6
123,3697,6
127,3698,2
135,3700,2
1090,3701,2
7539,3701,3
5020,3701,5
6760,3701,6
1915,3701,8
792,3702,2
678,3702,5
3803,3703,4
9620,3704,3
5204,3705,1
7781,3705,2
47,3705,6
12,3706,1
64,3707,2
133,3708,1
41,3709,1
113,3710,3
88,3712,1
9873,3713,2
21,3715,3
1295,3716,4
131,3717,1
34,3719,1
79,3720,2
44,3722,1
62,3723,4
959,3725,2
1933,3725,3
7879,3726,6
48,3727,1
24,3728,5
45,3729,1
1915,3729,2
112,3731,1
31,3733,1
678,3733,2
20,3734,1
80,3735,5
67,3736,1
450,3736,2
3070,3736,3
2288,3736,4
3171,3736,6
109,3737,1
83,3740,1
102,3741,1
49,3742,1
7907,3742,5
31,3743,1
96,3744,1
6553,3744,10
4877,3745,6
121,3745,8
42,3746,1
107,3747,3
134,3748,5
18,3749,1
1648,3751,1
2092,3751,2
1648,3751,3
51,3751,4
40,3752,1
32,3754,8
3931,3755,1
125,3755,10
126,3756,1
5103,3758,2
127,3758,6
3326,3758,10
2182,3759,6
7835,3759,7
722,3759,9
12,3761,1
41,3762,3
2348,3763,2
6330,3763,5
22,3763,8
100,3764,8
135,3767,1
120,3768,1
45,3769,1
123,3770,5
6760,3772,1
6177,3772,3
9582,3772,5
792,3772,6
88,3773,2
62,3774,1
133,3775,2
30,3776,2
1933,3776,5
34,3778,1
131,3780,1
64,3781,1
20,3782,5
113,3783,2
450,3784,1
2288,3784,2
67,3784,3
3070,3784,4
3171,3784,7
44,3785,1
1959,3787,2
31,3787,4
7119,3787,6
427,3787,11
21,3788,2
79,3790,1
5455,3791,1
270,3791,2
68,3791,4
5455,3792,4
47,3792,5
80,3793,3
102,3795,1
58,3795,2
966,3795,3
48,3796,1
230,3797,2
31,3797,3
136,3798,4
53,3799,4
7879,3799,6
112,3801,8
107,3802,1
18,3803,2
419,3804,1
24,3804,3
83,3805,6
84,3806,1
9565,3806,16
3057,3806,25
793,3806,26
3911,3806,37
109,3807,4
94,3808,1
40,3809,1
4190,3810,3
127,3810,6
51,3811,1
826,3811,2
22,3813,1
121,3814,4
49,3815,2
60,3816,1
88,3817,2
134,3818,1
96,3819,3
126,3820,1
3931,3821,1
125,3821,2
550,3823,2
1090,3823,3
4781,3823,5
1090,3824,1
1340,3824,2
5222,3824,3
4351,3825,2
5419,3826,16
4512,3826,17
3854,3826,33
113,3826,104
9009,3826,142
2341,3827,4
64,3827,11
45,3828,1
1915,3828,2
21,3830,1
5999,3831,3
8426,3831,5
100,3831,6
12,3832,1
123,3833,1
6839,3833,4
4386,3833,5
32,3837,8
5191,3838,1
30,3838,3
1933,3838,4
133,3839,1
31,3840,1
31,3840,2
31,3841,1
47,3842,2
120,3843,2
135,3844,2
34,3845,2
8340,3846,1
429,3846,2
67,3846,4
42,3849,1
137,3850,3
68,3851,3
3519,3852,1
2288,3852,3
104,3852,4
1828,3852,5
62,3854,1
703,3854,5
107,3857,3
20,3858,1
44,3859,1
79,3860,2
24,3861,1
80,3862,2
558,3862,20
112,3863,3
88,3864,2
127,3865,7
18,3867,1
136,3868,5
64,3869,1
2123,3870,3
45,3871,1
722,3871,2
53,3872,2
126,3873,1
40,3874,2
7381,3874,3
48,3875,3
1086,3876,3
927,3876,5
966,3876,6
51,3876,7
113,3877,1
6058,3877,2
1018,3877,13
109,3878,1
3931,3881,1
125,3881,3
96,3882,2
9565,3883,4
84,3883,12
3911,3883,27
37,3884,6
7645,3885,3
49,3886,9
83,3888,1
100,3889,1
8791,3889,6
1965,3889,15
12,3890,3
133,3891,1
32,3892,3
2357,3893,2
2348,3893,5
31,3894,1
678,3894,2
5711,3894,5
121,3895,3
978,3896,1
4351,3896,2
21,3897,1
134,3898,1
34,3900,1
792,3902,1
3070,3905,1
67,3905,2
2288,3905,3
1915,3905,4
793,3905,5
3171,3905,6
123,3906,5
31,3908,1
1933,3909,1
7089,3909,2
6231,3909,3
2182,3909,4
30,3909,5
3012,3910,5
4435,3910,6
966,3910,8
7162,3910,9
2341,3910,10
976,3910,11
3012,3910,13
135,3911,1
137,3913,8
136,3914,4
131,3915,1
120,3916,1
2010,3917,5
68,3917,11
24,3919,2
113,3920,3
112,3921,1
79,3922,3
3194,3923,1
5204,3923,4
47,3923,8
102,3924,1
20,3926,1
94,3928,1
127,3929,2
4190,3929,3
1040,3930,1
64,3930,4
62,3931,1
88,3932,2
41,3933,1
40,3934,1
126,3935,2
18,3936,2
53,3937,2
109,3938,3
45,3939,1
2357,3939,2
34,3940,1
22,3941,2
3931,3942,1
125,3942,5
60,3943,2
121,3944,5
4877,3944,10
96,3946,3
51,3947,3
12,3948,2
1295,3949,1
3926,3949,2
1640,3949,3
8064,3949,6
581,3950,2
31,3950,4
37,3951,2
48,3952,1
6760,3953,1
31,3953,3
230,3953,4
581,3953,5
123,3954,2
137,3955,1
133,3956,3
49,3957,10
21,3958,1
2182,3959,1
5191,3959,3
83,3960,2
68,3961,2
259,3961,3
2878,3964,21
7333,3964,51
7637,3964,80
1374,3964,110
1104,3965,7
167,3965,11
722,3965,13
8064,3965,14
959,3965,15
3609,3965,16
31,3965,18
2853,3966,4
131,3967,2
104,3968,1
875,3968,2
232,3968,3
3271,3968,4
100,3969,3
32,3970,4
136,3971,5
1933,3972,1
30,3972,2
5455,3972,3
127,3974,2
67,3975,1
3171,3975,5
134,3976,1
79,3977,2
107,3978,1
135,3979,2
12,3982,1
40,3983,3
139,3984,1
793,3985,2
47,3985,3
3194,3985,5
5419,3986,17
4512,3986,18
3854,3986,35
103,3986,49
113,3986,107
9009,3986,144
102,3987,3
64,3988,4
88,3989,1
66,3990,1
80,3990,4
24,3991,2
112,3992,3
125,3993,2
53,3995,7
120,3996,2
1215,3996,3
3089,3996,5
4107,3996,7
1959,3997,1
31,3997,5
7146,3997,6
109,3998,2
20,3999,1
34,4000,1
3057,4001,2
84,4001,10
9565,4001,38
3911,4001,44
138,4002,1
126,4004,1
49,4005,7
703,4006,2
62,4006,4
22,4007,2
96,4009,3
21,4011,2
51,4012,3
137,4013,2
133,4014,3
726,4014,5
140,4015,1
31,4016,1
31,4016,2
121,4017,1
45,4018,2
104,4019,4
3851,4020,1
68,4020,2
2182,4020,3
48,4023,2
123,4024,1
2103,4024,2
2437,4024,6
554,4025,1
959,4026,2
1933,4026,3
5295,4027,8
1022,4027,12
7119,4029,1
6439,4029,2
792,4029,4
350,4030,33
350,4030,34
4101,4030,55
8856,4030,58
2851,4030,67
576,4030,102
4446,4030,138
2747,4030,139
4380,4030,141
202,4030,142
67,4031,1
3171,4031,3
4240,4032,4
64,4032,6
83,4033,1
2002,4034,2
1936,4034,3
100,4035,1
136,4036,4
6058,4037,7
131,4037,9
1286,4037,16
875,4038,2
127,4038,6
18,4039,1
102,4040,1
12,4041,1
134,4043,6
34,4044,2
32,4045,6
113,4046,4
307,4046,7
7980,4046,10
135,4047,1
40,4049,2
22,4050,1
20,4051,1
47,4052,1
109,4053,2
125,4054,1
3931,4054,2
53,4055,2
31,4056,1
678,4056,2
5711,4056,5
49,4057,6
80,4059,3
140,4060,1
88,4061,1
24,4062,2
793,4063,3
104,4063,4
112,4064,3
21,4066,1
137,4067,1
7125,4068,3
62,4068,6
121,4070,6
133,4071,1
2341,4075,1
64,4075,2
96,4076,1
45,4077,1
126,4078,3
978,4079,1
554,4079,3
6294,4081,1
270,4081,2
3012,4081,3
1295,4081,4
9582,4081,5
51,4082,6
127,4083,3
7504,4083,5
100,4084,1
3308,4085,59
2851,4085,70
202,4085,139
230,4086,1
5455,4086,4
68,4086,5
9205,4086,6
1217,4086,7
138,4087,3
136,4088,3
3214,4089,1
7583,4089,4
123,4089,5
31,4090,1
131,4091,5
4361,4091,6
102,4092,2
34,4094,2
83,4095,7
30,4096,1
6418,4096,2
135,4097,1
7926,4098,7
40,4099,1
2182,4101,2
792,4101,4
4498,4101,6
1127,4101,8
9241,4101,11
793,4101,12
6126,4101,13
12,4102,1
140,4103,1
18,4104,1
7780,4104,3
32,4105,6
49,4106,2
109,4107,2
8064,4108,1
7742,4108,2
2357,4108,4
2182,4108,5
1651,4108,6
5191,4108,7
4631,4108,8
113,4109,5
9109,4109,12
79,4110,2
125,4111,1
66,4112,2
80,4112,4
24,4113,2
20,4115,1
64,4116,1
139,4119,1
88,4120,6
62,4121,1
137,4122,3
2580,4123,1
419,4123,3
47,4123,6
31,4125,1
121,4126,2
53,4127,6
133,4128,1
134,4129,4
138,4130,2
5637,4130,8
8727,4130,11
112,4132,1
34,4133,1
21,4137,3
42,4140,3
96,4141,11
37,4142,1
8340,4143,1
67,4143,3
45,4144,2
18,4145,1
40,4146,2
1454,4147,27
5593,4147,34
1926,4147,56
7683,4147,77
31,4147,80
9847,4147,117
7647,4147,125
3948,4147,133
136,4149,3
2092,4151,2
51,4151,3
12,4152,5
102,4154,1
4167,4154,2
126,4155,1
142,4156,2
7089,4157,1
5455,4157,2
30,4157,3
1933,4157,5
127,4158,6
48,4159,5
4361,4159,7
31,4160,1
6466,4161,1
270,4161,2
1295,4161,3
131,4163,8
20,4164,1
100,4165,3
745,4165,6
47,4167,1
83,4168,6
135,4169,1
4359,4170,1
1476,4170,3
7297,4170,4
4459,4170,5
792,4170,8
4402,4170,10
5204,4170,13
1888,4170,14
3272,4170,15
2731,4170,22
140,4171,1
143,4172,1
125,4173,2
3931,4173,3
49,4174,3
4512,4175,19
7583,4175,52
103,4175,55
113,4175,116
34,4177,1
88,4178,5
3308,4179,5
64,4180,3
2357,4181,3
5593,4182,1
24,4182,3
60,4183,1
109,4184,1
133,4185,1
79,4186,5
31,4187,1
984,4187,4
138,4188,1
22,4189,2
976,4190,1
976,4190,2
104,4190,3
137,4191,3
554,4192,2
8340,4193,1
67,4193,2
62,4195,3
2357,4196,1
45,4196,3
570,4197,8
5237,4197,15
2408,4197,54
7588,4197,70
1965,4197,86
3096,4197,108
5191,4197,123
80,4197,145
40,4198,1
12,4199,1
21,4200,2
136,4201,4
1383,4202,3
134,4202,8
94,4203,1
2092,4204,1
51,4204,2
1085,4204,5
53,4206,3
102,4207,1
112,4208,5
140,4209,1
142,4210,5
123,4211,2
1533,4212,7
3718,4212,10
4293,4212,11
2197,4212,20
959,4212,21
9245,4212,22
9722,4212,25
1973,4212,30
5086,4212,66
121,4212,67
7108,4212,79
976,4212,80
31,4212,87
6371,4212,95
3218,4212,110
7817,4212,118
2278,4212,128
2389,4212,141
96,4213,3
48,4214,1
6769,4215,8
3855,4215,18
7102,4215,30
1420,4215,82
7484,4215,89
6037,4215,90
9174,4215,103
2495,4215,104
1094,4215,135
5789,4216,1
18,4216,2
6927,4217,1
8543,4218,2
102,4218,3
68,4218,6
141,4219,3
143,4220,2
127,4221,5
135,4222,1
7781,4223,4
47,4223,8
100,4224,8
20,4225,1
83,4226,2
31,4228,1
9772,4229,1
7089,4229,3
30,4229,4
1933,4229,5
64,4231,3
31,4232,1
678,4232,2
126,4233,1
34,4234,2
133,4235,1
137,4236,3
696,4238,2
1295,4238,4
79,4239,2
80,4241,6
131,4242,2
3769,4243,3
3609,4243,4
1090,4243,7
2473,4243,8
1085,4243,9
722,4243,10
1640,4243,12
427,4243,13
8340,4244,2
67,4244,3
140,4245,1
49,4246,3
4512,4247,18
7583,4247,54
103,4247,57
113,4247,115
12,4249,1
5593,4250,2
24,4250,3
8262,4251,1
3931,4252,2
125,4252,4
2092,4253,2
2288,4253,3
51,4253,5
40,4254,5
1868,4254,6
32,4255,1
139,4256,3
104,4257,1
9241,4257,2
3798,4257,3
109,4258,3
350,4259,36
350,4259,37
8856,4259,62
2851,4259,74
4446,4259,142
4380,4259,144
202,4259,145
42,4260,3
2357,4261,6
140,4261,11
45,4263,1
62,4264,1
18,4265,4
9980,4268,2
123,4268,3
2221,4268,5
978,4269,1
554,4269,3
21,4270,3
94,4271,1
121,4272,2
96,4274,1
142,4275,2
6276,4276,7
133,4278,1
20,4279,1
143,4280,4
141,4281,1
53,4282,2
68,4283,3
703,4283,11
83,4284,1
7539,4285,1
30,4285,2
4498,4285,4
1933,4285,6
5950,4285,7
127,4286,1
34,4287,1
7929,4288,2
80,4288,4
60,4290,7
112,4292,2
100,4293,6
5173,4294,1
12,4294,8
6217,4295,2
31,4295,5
137,4296,10
6371,4297,33
3777,4297,48
6864,4297,61
12,4297,67
3164,4297,71
927,4297,81
976,4297,84
1460,4297,97
4922,4297,104
64,4297,115
7516,4297,116
3911,4297,123
3389,4297,130
9300,4297,134
708,4297,144
792,4298,3
31,4299,1
678,4299,2
5711,4299,5
113,4300,4
2092,4301,1
1648,4301,2
1648,4301,3
51,4301,4
88,4303,2
126,4304,2
40,4305,3
273,4306,2
47,4306,4
7204,4306,5
102,4306,6
9211,4306,8
104,4307,1
51,4307,2
273,4307,3
2473,4308,2
24,4308,3
6177,4309,2
5020,4309,4
45,4310,1
2357,4310,2
62,4311,3
3931,4312,4
125,4312,9
2123,4313,2
49,4314,5
131,4315,1
31,4316,1
67,4316,3
6371,4316,4
1503,4316,5
9366,4316,6
9873,4317,2
22,4319,1
5791,4320,4
144,4320,7
1503,4321,1
2357,4321,2
9249,4321,3
7146,4321,5
68,4322,7
96,4323,2
3911,4324,1
18,4325,1
133,4326,1
5503,4327,4
7583,4328,2
123,4328,3
134,4329,1
142,4330,4
42,4331,1
121,4332,5
102,4333,1
1115,4333,2
1933,4333,4
