author_id,author_name,cited_by
8162,Wojciech Pokojski,61
8163,Zhou Ying,4048
8164,Ajith Anil Meera,4
8165,M Gunasekar,6
8166,Daniel T. Holmes,1388
8167,elias salameh,2100
8168,Simon Wilkinson,7990
8169,Adrian Barylski,158
8170,Befekadu Urga Wakayo,29
8171,Jeffrey Ward,1525
8172,Marko Mikuz,114478
8173,DAVIDE MALTONI,15170
8174,harish kumar,25914
8175,Alexandra Tabakin,35
8176,Silvia Albizuri,286
8177,zahra razavi,206
8178,Stefanie Bade,5
8179,Vijayata Singh,106
8180,HyoungJun Park,229
8181,Lisa Linnenbrink-Garcia,9468
8182,Achintya Mukhopadhyay,1425
8183,Yen-Sook Jung,832
8184,subba digumarthy,13697
8185,Olof Sundin,1743
8186,Anna Pasternak,710
8187,Dr Nithikul Nimkulrat,471
8188,RODRIGO RIERA,844
8189,Chia-Lin Lee,627
8190,Kira (Harvey) Barbre,399
8191,A. Jacob Odgaard,3611
8192,Dhruv Kumar,16369
8193,Rodrigo Xavier das Neves,440
8194,Akbar Barzegar,38
8195,Dr. Rana Sravendra,2441
8196,Marco Caporale,1186
8197,Gilberto Fisone,11319
8198,Farid Rajabli,67
8199,Paul Dirks,4749
8200,Bryan Lewis,2216
8201,Ebrahim Oromiehie,49
8202,Brendan Smyth,33
8203,Jan Philipp Menzel,148
8204,Ana Maria Gonzalez,4490
8205,Nicholas Scott,8778
8206,David Lee,37760
8207,Anthony Vetro,15686
8208,Jiali (Maggie) Zhai,583
8209,Mohammad Reza Sarmasti Emami,182
8210,Augusto Gonzalez,957
8211,felicity aulino,182
8212,Daniel Mountjoy,148
8213,Mohanraj Sadasivam,81
8214,Ryan P. Fuller,103
8215,Timothy Hoff,57
8216,Makarius C.S. Lalika (PhD),77
8217,Dmitry Nowicki,136
8218,Bouba Traore,236
8219,Monica Fisher,2290
8220,Ralf Vogler,21
8221,Young Jae Song,1820
8222,Shang-Ho Tsai,928
8223,Filip Stefanovic,37
8224,Matt Selensky,17
8225,Takao Saito,6475
8226,Rakhi Yadav,5
8227,Klaus M Hahn,13847
8228,Javier Alveiro Rosero García,881
8229,XIAOJIA ZHAO,310
8230,Andreas Holtermann,6494
8231,Andrea Kübler,20814
8232,Douglas Landsittel,6163
8233,Zhanli Sun,2220
8234,Park Ho-Dong,3745
8235,Oliver Rippel,1
8236,alexis groppi,2682
8237,Monica A. Hodis,207
8238,Ronei Marcos de Moraes,1895
8239,Jason A. French,88
8240,Norbert Wilson,853
8241,José Luis Ramírez-Romero,19809
8242,Dr. MANJEET SINGH GAUTAM,427
8243,Jae Hong Lee,6179
8244,Ireneusz Kajewski,143
8245,Simon Langdon,8363
8246,Inchul Baek,94
8247,Mei-Ying Wu,313
8248,Xiaopan Chen,377
8249,Mohamed Amine Bouhlel,2858
8250,Andrew Rudalevige,1542
8251,Sonai Rajan Thangaraj,38
8252,Kiran Kumar Adepalli,16439
8253,Christine Solnon,3287
8254,Lucas Henrique Figueiredo Prates,30
8255,Dr. Robisom Damasceno Calado,96
8256,Ying Mei Tu,151
8257,Sergei Bushuk,115
8258,Joanne Savage,1157
8259,Yichao Wang,1803
8260,Zacchetti Daniele,2091
8261,Elizabeth Draper,8721
8262,Jeremy M Campbell,141
8263,Dr. Mohd. Akif,326
8264,ALI KENETI,106
8265,Melodie A. McGeoch,11802
8266,"Lynn E. Eberly, PhD",6553
8267,Guillaume Ferlat,981
8268,Seul Ki Lee,1419
8269,Filippo Donna,363
8270,Katharina Borm,86
8271,Jazmín García Gómez,17
8272,Helder Geovane Gomes de Lima,14
8273,Kenneth Jensen,2346
8274,Shuen Hon,178
8275,Jiming Li,90
8276,田中裕記 (Yuuki Tanaka),13
8277,Andreas S. Poulos,327
8278,morteza khabiri,230
8279,Claudio Gambardella,702
8280,Geoff Brennecka,903
8281,"Jeffrey S. A. Stringer, MD",8250
8282,Nicolle Clements,179
8283,Ihar Faniayeu,242
8284,buket basmanav,673
8285,Patrick Emami,35
8286,suchitra menon,4
8287,Anil K. Dasanna,109
8288,Elizabeth Carey,97
8289,Daiqing Liao,1784
8290,Graeme R. Blake,3135
8291,Bakary DIARRA,103
8292,Siva T. Pradyumna,27
8293,Cortney Turner,1498
8294,John Spinelli,22923
8295,Javier Álvarez-Gálvez,429
8296,Dirk Schenke,158
8297,Shaheena Bashir,314
8298,Noboru Suzuki,1421
8299,Johannes-Peter Stasch,14591
8300,Yuichi Itoh,1336
8301,mehdi taghizadeh,70
8302,Iria Soto,124
8303,Tadamoto Isogai,236
8304,Lauren Havel,357
8305,Xavier Alvaro,20271
8306,Klaus-Jochen Boller,6348
8307,Saskia Teunissen,1710
8308,Victor Morales-Flórez,847
8309,Taek-Young Youn,251
8310,Arturo López Pineda,48
8311,park changwon,28124
8312,Mayuri Porwal,29
8313,Chetan Murthy,182
8314,Hassan Namazi,2829
8315,Alexandre Leblanc,299
8316,Dilip Solanki,689
8317,Hisashi Anbutsu,957
8318,Yingbo Zhou,1357
8319,Girish R. Naik,127
8320,Henk Kelderman,1546
8321,Anders Nilsson,27333
8322,Lisa J. Robinson,3239
8323,Per Borghammer,2053
8324,Edward Mubiru,166
8325,Do-Young Hong,4377
8326,Yanbin Tang,1329
8327,Emdadul Haque,2116
8328,Dr. Jyotsna Bhatnagar,3096
8329,Vesna Munic Kos,892
8330,Zahra Yavari,92
8331,Luís Pedro Carmo,104
8332,Sergio DellaPergola,1906
8333,Shixian Zhai,89
8334,Segev Shani,363
8335,Firdaus Afifi,30
8336,Emdadul Haque Chowdhury,1100
8337,Tanya Parish,7171
8338,Carrie Davenport,6
8339,Rainer Kaltseis,547
8340,Jing-Min Shi,660
8341,Upendra Raj Bhattarai,13
8342,Sanjeewani Bansode,48
8343,Monika  Stankiewicz - Kopeć,15
8344,Paul Bloom,29064
8345,Ebrahim Ghasemi,1212
8346,Laurens Witter,786
8347,siti nurliyana abdullah,29
8348,Susan D. Holloway,5280
8349,Douglas K Brubaker,36
8350,Thomas Olszewski,2298
8351,Mitsuru Shindo,5793
8352,Stefania Lo Feudo,20
8353,Hsien-Ta Li,134
8354,Lon Chubiz,395
8355,Muhammad Faisal Khan,20331
8356,Ajith perera,3601
8357,Victoria Champion,22921
8358,C. Randall Clark,3648
8359,Jonathan R. Barton,1504
8360,Peter Cameron,24621
8361,Anne Brunet,37055
8362,José Antonio Lupiáñez Cara,2908
8363,"Vladimir M. Cvetković, Assistant Professor, PhD - Disaster risk management",501
8364,Hee-Deok Yang,722
8365,Abu Hena M K,885
8366,Olalekan Michael Ogundele,225
8367,Harun Šiljak,44
8368,Jun Rui,423
8369,Diana Coman Schmid,658
8370,Antonia Tavares do Amaral,699
8371,Laura Rachman,43
8372,Saeede Ghorbanpour,35
8373,Yoshiyuki Inoue,4868
8374,Paolo Di Nardo,2951
8375,George Vogiatzis,2347
8376,Juergen Rossmann,1820
8377,"Meifang Zhang, 张美芳",428
8378,Cassandra A Thompson,57
8379,Samia Ali Haroun,245
8380,Paramita Chattopadhyay,388
8381,Hesham A. Rakha,11179
8382,Michio Nomura,1752
8383,Hazem Al-Ahmad,404
8384,Adolf Rydl,135
8385,Marcelo Marti,4502
8386,Monica Risley,97
8387,Ifigeneia Klaoudatou,144
8388,Christian Leuz,28209
8389,Tara Chestnut,143
8390,Richard Pywell,8974
8391,Yunus Ahmed,382
8392,Gabby Jones,107
8393,Nicolas André,4765
8394,Parmvir Bahia,598
8395,Michael B. Edwards,1125
8396,Bogdan J. Matuszewski,1485
8397,Anton Reiner,20314
8398,YoungSoo KIM,1414
8399,Doru C. Pamfil,778
8400,Joachim Vlieghe,118
8401,Marcos FERNANDEZ-GARCIA,16050
8402,Jinglei Wu,583
8403,Subburaj Kadarkaraisamy,106
8404,Mark Roxburgh,53
8405,Chris Zevenbergen,2755
8406,Kamel Berbra,32
8407,Kirsty Brittain,458
8408,Laura Sharpe,1194
8409,Joshua L Cox,124
8410,Liang-Yuh Ouyang,7612
8411,Maria João Valente,659
8412,Tadashi Nemoto,1437
8413,Hans Lindblad,2856
8414,Rezvan Najafi,498
8415,Nicholas A Rorrer,322
8416,Michael J Lee,51545
8417,Bruce Dien,10895
8418,Alexander Schmidt,8699
8419,David Briggs,2949
8420,Christopher Tse,105
8421,Sinem Coleri Ergen,6929
8422,"Шебеко Людмила (Shebeko Lyudmila, Лапунова, Л.Л.)",32
8423,Julio Romero Agüero,1152
8424,Germán Obando,218
8425,Maurice van Steensel,8259
8426,Abhijit Sen Gupta,657
8427,Shaojie Zhang,1260
8428,Meryem M'Hamdi,1
8429,Heiko Topol,68
8430,clare casteel,1346
8431,Mike A Richardson,2311
8432,Prajakta Gandhe,47
8433,Sankaran Mahadevan,16678
8434,Monami Maiti,212
8435,Luca Massimiliano Capisani,647
8436,Hera Nirwati,137
8437,Christophe Salomon,16149
8438,'J. Patrick Cannady' or 'John P. Cannady',215
8439,Marta Beltrán Pardo,261
8440,Jean-Pierre BEDECARRATS,1784
8441,Alexander Gorokhovsky,341
8442,Heramba V S R M Koppisetti,23
8443,Mohamed M. El Sadek,162
8444,Ankit Gargava,87
8445,Adam Alford,59
8446,Piotr Kolenderski,381
8447,Stephen Fernandes Rodrigues,726
8448,Dirk van der Marel,15219
8449,Niels Richard Hansen,579
8450,Tim Olds,20355
8451,Ashley Manning-Berg,10
8452,Rebecca Moore Howard,3047
8453,Kuan-Jiuh Lin,2954
8454,Ashwin Sachdeva,985
8455,Kun-Lin Yang,4015
8456,Paul Jennings,2681
8457,Alessio Atzori,35
8458,"Hend S. Al-Khalifa, PhD",2248
8459,Maria Alice Prado Cechinel,248
8460,LALIT BEURA,2545
8461,Parash Mani Bhandari,131
8462,Taehyun Park,293
8463,Junghwan Kim,1801
8464,heba hashem,44
8465,Damian Grundle,326
8466,Heba Youssef Hashem,9
8467,Pedro G. Santiago-Cardona,131
8468,Menglong Zhao,14
8469,Ravi Khanna,658
8470,Heiko Bergmann,1712
8471,Laura Smith-Khan,61
8472,Arthur Parkinson,44
8473,Manovah David,50
8474,Carmel McNaught,5583
8475,Maria do Pilar Gonçalves,4150
8476,Chi-Sen Chang,4580
8477,Chang Wen-Wei,1724
8478,Prof. Mokhtar Ibrahim Yousef,6143
8479,Michael K. Hancock,8578
8480,Arun Balaji Buduru,108
8481,Jean Macq,2045
8482,Tapan K. Biswas,399
8483,Michele Sacco,3119
8484,Samad Khabbazi oskouei,9
8485,Maria Paraschiv,346
8486,Margaret Terry Orr,4422
8487,Sufal Biswas,35
8488,Robert Scheller,4152
8489,Dr H. Elizabeth Lindstad,1650
8490,Aria Babakhani Lashkan,117
8491,RITA ROBLES robles,80
8492,Yibo Dou,1972
8493,li wen-xue,34548
8494,Christopher J Ehrhardt,763
8495,"Danielle Saadeh, BSN, MPH, PhD",170
8496,Umesh Varshney,4549
8497,Mahfuz Kabir,2909
8498,Lijing Liu,1402
8499,Prashant Tathireddy,1513
8500,Yeonseok Chung,10840
8501,Matias Abel Oscar Quiroga,229
8502,Zhongwei Zhao,12974
8503,Fatemeh Ghaffari,565
8504,Joel L. Bargul (PhD),102
8505,Kristin Jerger,1631
8506,Prof. Mark Gerard Healy,2760
8507,Juan Luis Mendoza,1058
8508,Ishak,51270
8509,Garth H Rauscher,2024
8510,Krishna Kumar Patel,228
8511,Jiwoong Yang (양지웅),1241
8512,Dr. Sreenivasulu Karlapudi,205
8513,Dietriech Geoffrey Bengen,1983
8514,Lembit Nei,633
8515,Adam Terando,534
8516,Isa Blumi,643
8517,Jagmohan Singh,23564
8518,Basil Brooke,3298
8519,Laura Anfossi,3028
8520,Yulia Lipovka,73
8521,Anton Kolotilin,525
8522,Ying-Tien Wu,36107
8523,Jinming Chen,74
8524,Daniele Cenni,191
8525,Hugh D. Loxdale,3573
8526,Eyidayo Adebola,96
8527,Susan Moyer,11
8528,MUHAMMAD MUSTAFA HUSSAIN,3677
8529,Minas Kastanakis,570
8530,Jingming CHEN,40
8531,Elena María Acosta Chang,4
8532,Saito Yuki,337
8533,Mohidus Samad Khan,570
8534,Mara Lennard Richard,300
8535,Sidhartha S Padhi,555
8536,Dr.Suhas Vinayak Patil,172
8537,Rungaroon Waditee-Sirisattha,1435
8538,Marco Vassena,43
8539,Xiaoxia Huang,416
8540,Derek Ford,306
8541,Stefan Grimm,5217
8542,Hugh Young Rienhoff Jr.,154
8543,Yanchen Su,3
8544,Moustafa Kardjadj,91
8545,Augusto Etchegaray,382
8546,Xavier Ottavy,626
8547,Nieke Elbers,659
8548,Xijun Shi,142
8549,Ivan Ku,898
8550,Loren Yavelberg,117
8551,Weon Ho Shin,3520
8552,Rene Colditz,1038
8553,Dhaminda B. Abeywickrama,220
8554,Berge Minassian,13049
8555,"Lina Huerta-Saenz, MD",72
8556,Xiaolong Su,1205
8557,Alejandro Peña Arroyave,2
8558,Birgit Leyendecker,2591
8559,Peter Daum,5887
8560,gültekin gökçe,147
8561,Tahreem Zaheer,30
8562,Danhui Weng,1155
8563,Sihai Zhang,415
8564,José Roberto Afonso,3808
8565,Michaela (Buchtová) Slussareff,140
8566,chandrasekar Arumugam,127
8567,Ehsan Saghatforoush,117
8568,Marcelo Assato,175
8569,Daniele Mendes Guizoni,469
8570,André R A Marques,441
8571,Ivan Saldan,650
8572,Michele Melchiori,1162
8573,Markus Majaneva,275
8574,Dr. Sahem A Nawafleh,75
8575,Arun Mannodi-Kanakkithodi,758
8576,Maria Antonietta Buccheri,329
8577,Abigail Anne (Abbie) Kressner,90
8578,Dong-Lin Li,104
8579,Cid André Fidelis de Paula Gomes,396
8580,Mark Sykes,257
8581,Mark Crescenzi,1307
8582,Dr Alison I Graham,409
8583,Arnaud LEPAGE,155
8584,Markus Müller,74
8585,"Ryan G. Wagner, PhD",1189
8586,Helena Regina Pinto Lima,291
8587,Mario A. Pacheco-Escobedo,63
8588,rita maurya,128
8589,Layne Myhre,113
8590,Jonathan Luís Magalhães Fontes,2
8591,Jennifer Hendry,65
8592,Steven Jayne,6021
8593,Jarosław Żygierewicz,836
8594,"Anne Wilcock, A Wilcock, A E Wilcock",1515
8595,Ahsan Khandoker,2671
8596,Ayako Matsuoka,1366
8597,Jasleen Grewal,201
8598,Travis Conant,768
8599,Pamela Rakhshan Rouhakhtar,15
8600,Jessica Gilbertie,6
8601,Shadi Rahimi,205
8602,Dr.BalaKrishnan S,75
8603,Cheng Hu,1873
8604,Paolo Rungo,225
8605,Rita Martenson,1276
8606,Dr Martin Partridge,65
8607,Harshit Agrawal,779
8608,Fotios Karagiannis,16
8609,William L. Redmond,2351
8610,"sanglae lee, 이상래, sang-lae lee",42
8611,Janis Hofmanis,99
8612,Mohammad Ali Shokrgozar,8063
8613,Mathieu Martinez,458
8614,Jae Pil Hwang,502
8615,Hyun J Lim,2863
8616,Bruno Laeng,5114
8617,Marion Doull,494
8618,Palamarchuk Anna (Анна Станиславовна Паламарчук),14
8619,Michel Khoury,76
8620,Hyoung-Seob Park,1192
8621,Stuart Lang,715
8622,Benjamin Burkhard,6427
8623,"Héctor F. Escobar-Morreale M.D., Ph.D.",17193
8624,Hasan Raboui,15
8625,Stefano Pavan,908
8626,Ritu Raman,546
8627,Lin Zhang Ph.D.,32900
8628,Mehdi Amiri Parian,78
8629,Marc Wolfram,381
8630,Vivekananda Gupta Sunkari,810
8631,paola ballotari,147
8632,"Nishant K. Mishra, M.D.,Ph.D.,F.E.S.O.",1421
8633,Ornella Wanda Maietta,610
8634,Jean Rossier,26654
8635,Halil Barış Özel,252
8636,Ann Orel,3944
8637,chetan mahajan,4
8638,Monika Bihan,6565
8639,Desiraju Subrahmanyam,924
8640,Qingsen Shang,231
8641,Mamdouh Abdel-Mogib,842
8642,Graciela Navone,2102
8643,Jesus Oliva Serrano,666
8644,Zhigang Zhao,3353
8645,Alessio Caretto,93
8646,Jonathan Barrett,4900
8647,Dr.Prabhat Kumar Pankaj,11160
8648,Judith Carroll,1291
8649,Wentao T. Lu,2621
8650,A. James O'Malley,22737
8651,Lucia De Marchi,216
8652,Brian Frederick Pfleger,3461
8653,Delei Shang,38
8654,Christopher Anderton,2716
8655,Hayat Hassan,132
8656,xueqi dong,9
8657,Saurabh Joshi,237
8658,Ana Confraria,547
8659,Maxime Yon,70
8660,Gülnur Aygün,605
8661,Jaron A. Kropp,3
8662,Tony Jun Huang,15228
8663,Olivier Germain,251
8664,Badea Nicolae,108
8665,Thomas Thurner,184
8666,Teti Argo,132
8667,Francesco Bertoni,15552
8668,Adam Hartstone-Rose,755
8669,Michelle J. Neuman,1593
8670,James J. Galligan,9507
8671,Giannandrea Inchingolo,7
8672,Abdelmadjid Gouichiche,65
8673,Dr. Cangtao Yin,80
8674,Anurag Priyam,149
8675,Bert Müller,6744
8676,Angela Stott,56
8677,David McLagan,123
8678,Jason (Iasonas) Polakis,704
8679,Paul Floury,34
8680,Francesco Bonaccorso,19415
8681,Daniela Almeida Cabrini,1952
8682,Azam Karshenas,58
8683,Yang-Fang Chen,14666
8684,Frank Hoy,10060
8685,Katherine Prado Guzmán,2
8686,Alexander Gofton,444
8687,M. Jamaluddin Ahmed,990
8688,Leigh K. Smith,1768
8689,Terry L. Friesz,8987
8690,Malcolm Carroll,1941
8691,Getachew K. Befekadu,255
8692,Sadegh Mansouri,218
8693,amit kalra,226
8694,Richard M Carter,208
8695,Sarah Stith,130
8696,Gabriel Weisz,255
8697,Navid Goudarzi,422
8698,James Churnside,3820
8699,MyungHwan Lee,44925
8700,Abdul Waheed,28028
8701,Richard Decker,52
8702,Spyridon Ntougias,1461
8703,OFer Amrani,826
8704,Dimitris Ballas,2984
8705,Bruno Rossitto De Marchi,146
8706,Yuanxing Zhao,259
8707,Jesse Kirkpatrick,37
8708,Nicolas Yelle,131
8709,Andre Sevenius Nilsen,33
8710,Pica Elena Maria,243
8711,Gladys Flavia de Albuquerque Melo-de-Pinna,490
8712,Anita  Ciunova Shuleska,85
8713,Parvaneh Rouhani,98
8714,Gustavo A. Zarruk,140
8715,Carolyn A Jost Robinson,266
8716,Ratih Indri Hapsari,44
8717,Gregory E Fasshauer,4686
8718,Cui Er-Liang,300
8719,Ehsan Nazarzadeh Zare,965
8720,Nidia Alice Pinheiro,293
8721,Leigh Spencer Noakes,303
8722,Won Jong Yoo,5474
8723,Kristina Maliutina,50
8724,Laura Bruno,718
8725,"Darren T. Beck, Ph.D.",1263
8726,Elijah N. Ogola,574
8727,Zhuoqi Cheng,64
8728,Bruno dos Santos Alves Figueiredo Brasil,653
8729,Monika Puchalska,560
8730,Anne-Sophie Walker,3420
8731,Sharon L Grim,959
8732,Amber Flynn Charlebois,300
8733,Younggy Kim,1495
8734,RHODA OYELADUN  OYEWOLE,24
8735,RITA DIANA,53
8736,Dr. Sanjay Kumar Malik,210
8737,Keith A. May,1497
8738,Catherine C. Ikewuchi,895
8739,Mohammad reza Hojjati,1041
8740,Gregory Minevich,667
8741,Justin Weinhardt,480
8742,Gabriela Dal Forno Martins,644
8743,Marion Anderson,33
8744,Jim O'Neill,747
8745,Mark Thurner,800
8746,Quan(Sam) Xie,676
8747,Parisa Mahmoudidaryan,7
8748,S. Azar Oliaei Motlagh,13
8749,Danny McCormick,7480
8750,Tuan-Anh Vu,5
8751,Michael F Thomas,13721
8752,Michelle Navarro,76
8753,Purushottam Adhikari,12
8754,Nicodemo G. Passalacqua,1199
8755,Shivam Kushwaha,6
8756,Matthew Libera,4550
8757,Chang-Tsun Li,3224
8758,Chun Yuen Kwok,1421
8759,Ting Lei,5130
8760,Vladimir Popok,2424
8761,Ravi verma,4302
8762,Stefano Coraluppi,2682
8763,Adrien Cosson,199
8764,Amarish Kumar Sharma,6
8765,Gary A. Pope,17050
8766,Michelle Dunbar,270
8767,Jin-Kui Ma (馬 金魁),60
8768,Mark Skylar-Scott,1095
8769,Alice Wilkin,59
8770,JOSE ALDEMIR DE OLIVEIRA,699
8771,johan karremans,4149
8772,mohamed ali,61204
8773,Elisa Cupolillo,4371
8774,Nabeel Aslam,454
8775,Cristiano Andrade,1822
8776,Mohammad Rahmati-Roudsari,441
8777,Sina Naficy,1804
8778,Leonid Shipulin,89
8779,Cheng Jiang,360
8780,Stephanie Dixon,978
8781,John Garrick,2923
8782,Stephanie Allison-Logan,84
8783,Sebastian Freitag,139
8784,Michael Schneider,2757
8785,Vahid Reza Mahdavi,689
8786,Pao-Yuan Wang,97
8787,Naveen Rao,359
8788,Gui-Qiang G. Chen,7395
8789,Eric Magrane,45
8790,Qussai Marashdeh,1388
8791,Tracy Osborn,899
8792,Antonio José Tenza-Abril,165
8793,Heidi Stöckl,17218
8794,Nikos Bentenitis,295
8795,Svetlana Sizova,189
8796,Yuming LI (李宇明),345
8797,Jason I Kilpatrick,683
8798,Florence Ying Wang,54
8799,Archana Tiwari,398
8800,Arun Kundnani,2805
8801,Jieun Song,615
8802,Deepika Saini,181
8803,Jason V. Lombardi,15
8804,Rebecca Vismara,9
8805,Ecaterina Matei,253
8806,Siu Chung Yau,315
8807,Madison Sankovitz,1
8808,Mary Elizabeth Patti,15145
8809,Abdelrazik  Mahmoud Ali Abdelrazik,29
8810,Cenk Soner Bölükbaş,235
8811,Wenxing ZHONG,2049
8812,RICARDO ANDRÉS LOZADA RODRÍGUEZ,14
8813,Sangho Kim,1480
8814,Nicholas A. Christakis,50550
8815,Ravi Kant Yadav,108
8816,"Kate (nee Morrow) Guthrie, Professor of Psychiatry and Human Behavior",2921
8817,Lora Ramunno,1851
8818,Roseli Frederigi Benassi,83
8819,Juliana CN Chan,36851
8820,Farzaneh Hosseini Gharalari,32
8821,Ryan Duffy,8457
8822,Ersan Bektaş,105
8823,"Craig S. Atwood, Ph.D.",20832
8824,Chandrashekar Devchand,1174
8825,Yuri Vieira Niella,11
8826,Alex Maier,4403
8827,Paweł Grabowski,35
8828,Stephan Schraml,473
8829,Bettina Stubinski,1702
8830,Johannes S. Gach,1336
8831,Marcio Luiz de Andrade Netto,483
8832,Daniel Alvear Portilla,736
8833,Christy Snider,38
8834,Helenice de Souza Spinosa,2238
8835,Claire McAvinia,265
8836,Erin Marie Williams-Hatala,174
8837,Prof. Balázs SÜMEGI; DSC,6960
8838,"Rafael Caiado, MD PhD",40
8839,Merlyn Mendioro,592
8840,Pauli Lehto,185
8841,LUCIA MUTIHAC,1700
8842,Balasubramaniam Ramaswamy,1347
8843,Hiroki Toda,3695
8844,Giriraj kumawat,466
8845,Silvio Felipe,4
8846,Domingos Savio Soares Felipe,2
8847,Julie Wickenden,580
8848,Daniel Oro,9760
8849,Jia-Min Ren,151
8850,Martin Descarreaux,2982
8851,Eduardo Salas,85972
8852,Anoop Sarkar,3312
8853,Hossein Ansari,2663
8854,Russell Wallis,4549
8855,Albert Feijoo Aliau,189
8856,Pedro Ivo Sodré Amaral,16
8857,Lara Lamb,311
8858,Rabab Rashwan,86
8859,Majid Abdouss,2755
8860,Upena Dalal,616
8861,Subramanyam Reddy M,5
8862,Xuemeng Li,13
8863,Kelly Carney,790
8864,Junaid Gamieldien,1234
8865,Brooke Gardiner,4997
8866,Tabassom Ghanavati,105
8867,Harry Owen Taylor,211
8868,Yuqi Zhang,320
8869,Gregory Ching,550
8870,Hannah H Leslie,952
8871,André Abade,2
8872,Jaklien Leemans,5032
8873,Yeong Bae Seong,1136
8874,Aziliz Lecomte,87
8875,Terry Fei Fan Ng,1913
8876,Krishna D. B. Anapindi,11
8877,Szu-Yuan Pu,307
8878,Cheng Ting Lin,849
8879,Benjamin Breiten,713
8880,Jennifer Ricano,3
8881,Manish Mathur,329
8882,Giovanna D'Angelo,1162
8883,Vanessa Martins da Silva,635
8884,Jonas Olsen Dall,13
8885,Tuomas Ylä-Anttila,285
8886,C. Taylor Gilliland,234
8887,John Andrew Kypriotakis,1
8888,Kaiyu Shi,7
8889,Claudia Patrignani,164167
8890,xavier de las heras (ORCID 0000-0002-9865-5878),1335
8891,Gerhard Nuffer,4
8892,"Margaret C. Fang, MD, MPH",38162
8893,Tracey Regan,2382
8894,Eva-Maria Jakobs,2057
8895,Raquel Duarte-Davidson,2301
8896,Brian D Robertson,9164
8897,Dorothy K Pak,4860
8898,Chia-Hui Lin,405
8899,Christine Santora,2407
8900,Stefano De Angelis,40
8901,Cristian Iván Pinzón Trejos,316
8902,Chhedi Lal Verma,115
8903,Hanchao Jiang,1276
8904,Soo Hyun Byun,820
8905,Robert Gifford,15175
8906,Revink Ali Ramadhan,8
8907,Nicholas K. Mollanazar,280
8908,Haitao Hu（胡海涛）,499
8909,Chuan Fang Ong,122
8910,Stefania Tudorache,257
8911,Darko Jekauc,1648
8912,Patrick David Hsu,25235
8913,Elizabeth Forys,1212
8914,Jaime Alejandro Rodriguez,19708
8915,Sayaka Yanagida,571
8916,Denis Nasonov,247
8917,A/Prof. Evan Ingley,2802
8918,Morales Osorio Juan Gonzalo,1227
8919,Mingzhou Jin,1320
8920,Rakesh K Rai,25
8921,Gemma Cascales,19
8922,Maryna Viazovska,907
8923,Marcelo Tolmasky,5123
8924,Arpita Vats,16
8925,Marc-David Munk,450
8926,Jan Schneemeier,52
8927,Isabela Gasparini,805
8928,Massimo Bogliolo,1176
8929,Ueno Yutaka,1345
8930,YUN JUNG LEE,845
8931,Javier Ballesteros Paredes,4862
8932,Mohamed A. Mekky,548
8933,Siegfried Sporer,6043
8934,Dharmendra Sharma,1937
8935,Amanda Kaas,1058
8936,Kaspar Rufibach,3810
8937,John Deanfield,94199
8938,Angela Yu-Chen Lin,4537
8939,Vladimir Chirkov,177
8940,E. Fiona Bailey,961
8941,Ann Marie Clark,2404
8942,Pavan Bijalwan,28
8943,Linda Sigmundsdottir,108
8944,Sawsan Al Zahr,464
8945,Alain Blanchet,5425
8946,Kai-Alexander Schlevogt,390
8947,Minh-Tuan Thai,31
8948,Grzegorz Nykiel,101
8949,Yan-Fang Ren 任延方,2370
8950,Craig Wilkinson,112
8951,Pim J. Huis in 't Veld,548
8952,Carmel A. Pollino,2146
8953,Julia M Potter,4253
8954,Franklin Puelles Gonzales,394
8955,María del Carmen Bañón Cifuentes,2
8956,"Lindsy Iglesias, PhD",92
8957,Lauri Johnson,1729
8958,Michael Landis,615
8959,Maria Fidela Navarro,3789
8960,Katie Hinde,1976
8961,Andrzej (Andy) Skrzypacz,2468
8962,R. Anne Stetler,5641
8963,Salem AL GHAZI,20427
8964,Cressa Ria P Fulong,86
8965,Teh-Lu Liao,4715
8966,Alireza Hooshanginejad,5
8967,Lucy R Wyatt,2110
8968,Michael Mourez,3803
8969,Daniel Jolley,450
8970,siyen fei,69
8971,Alan Dozier,2061
8972,Eliane Aparecida Silva,221
8973,Brian Weinrick,1336
8974,Dr. Santram Lodhi,546
8975,Xiaohong Wang,1778
8976,Henrik F Lundin,381
8977,Ye-Wang Zhang,1202
8978,Hiroshi Murai,147
8979,Rebeca Díaz-Pardo,49
8980,Jeff Runner,1192
8981,Juan Hernandez Avila,1663
8982,Bing Xue,418
8983,Somayeh Zanganeh,53
8984,Guy V Norton,531
8985,Peter York,14809
8986,Sarah Goldberg,18
8987,Daniela Salado-Leza,91
8988,Tathagata Ray,302
8989,Chris Cummins,593
8990,Weimin Xiao,5464
8991,Rodica Ciudin,267
8992,Faramarz Afshar Taromi,1732
8993,Naser Y. Shraim,223
8994,fatemeh darzi,91
8995,Ana Paula Furlan,73
8996,Lisa M. Keeping,2689
8997,Prof Satyajit Sarker,13657
8998,Akira Chikamatsu,1083
8999,Usha Y Nayak,950
9000,Phil Osborne,704
9001,Bob Rich,65
9002,Bratislav Predic,340
9003,vamsidhar reddy gaddam,376
9004,Mark Loeb,17477
9005,Susan Balcom Walton,14
9006,Suresh Mopuri,10
9007,jun-wen li,3097
9008,Appan Roychoudhury,240
9009,Pavel Majumdar,14
9010,kourosh tabar heydar,656
9011,Andre Siebrits,21
